PersonMasterID,PersonName,GenderID,HomeDistrictID,PrimaryCrimeHeadID,PrimaryMO,TotalCasesLinked,IsRepeatOffender
1849,Madhavi Tata,F,14,2,Lock-picking,1,0
1850,Vasana Wadhwa,F,12,5,Ponzi / fake investment scheme,1,0
1851,Yauvani Mandal,T,12,5,Ponzi / fake investment scheme,1,0
1852,Raghav Solanki,M,2,2,Vehicle theft with duplicate key,1,0
1853,Yauvani Dhingra,F,2,2,Daylight chain/bag snatching,1,0
1854,Yug Srinivasan,M,2,2,Daylight chain/bag snatching,1,0
1855,Eta Nair,F,2,2,Daylight chain/bag snatching,1,0
1856,Forum Dave,F,5,3,Persistent online stalking before offence,1,0
1857,Veda Shanker,F,5,3,Family/relative-perpetrated,1,0
1858,Bhavini Chander,T,11,1,Blunt weapon assault,1,0
1859,Anita Rastogi,T,11,1,Unarmed physical assault,1,0
1860,Anvi Devi,T,11,1,Blunt weapon assault,1,0
1861,Umang Kara,M,1,2,Lock-picking,1,0
1862,Charvi Choudhary,T,13,1,Blunt weapon assault,1,0
1863,Liam Soman,M,6,5,Shell company fraud,1,0
1864,Indrajit Pai,M,6,5,Loan-default cheating,1,0
1865,Raghav Chand,M,6,5,Cheque bounce fraud,1,0
1866,Aarush Kala,T,5,2,Vehicle theft with duplicate key,1,0
1867,Vasatika Prabhakar,T,5,1,Knife-related assault,1,0
1868,Saanvi Guha,F,15,2,Daylight chain/bag snatching,1,0
1869,Max Chandran,M,9,2,Daylight chain/bag snatching,1,0
1870,Anvi Bhavsar,T,14,3,Family/relative-perpetrated,1,0
1871,Charles Manda,M,6,1,Unarmed physical assault,1,0
1872,Bhanumati Kunda,T,15,2,Vehicle theft with duplicate key,1,0
1873,Darika Wali,F,8,5,Ponzi / fake investment scheme,1,0
1874,Jeet Bhargava,M,8,5,Cheque bounce fraud,1,0
1875,Chandran Chowdhury,M,8,5,Cheque bounce fraud,1,0
1876,Oviya Nayar,T,13,2,Daylight chain/bag snatching,1,0
1877,Ranbir Sethi,M,13,2,Daylight chain/bag snatching,1,0
1878,Vedant Dada,M,13,2,Vehicle theft with duplicate key,1,0
1879,Saksham Balay,M,9,3,Persistent online stalking before offence,1,0
1880,Akshay Oommen,M,9,3,Persistent online stalking before offence,1,0
1881,Devansh Wali,T,9,3,Workplace harassment,1,0
1882,Faqid Joshi,M,9,3,Family/relative-perpetrated,1,0
1883,Pallavi Sekhon,F,10,2,Forced window/door entry,1,0
1884,Shivansh Sant,M,3,5,Loan-default cheating,1,0
1885,Orinder Om,M,6,4,Phishing link / fake link,1,0
1886,Sanaya Solanki,F,5,1,Knife-related assault,1,0
1887,Balendra Dugar,T,14,2,Vehicle theft with duplicate key,1,0
1888,Isaiah Dey,M,3,4,Social media impersonation,1,0
1889,Yashawini Bhatia,F,1,4,Phishing link / fake link,1,0
1890,Hamsini Lad,F,13,5,Loan-default cheating,1,0
1891,Reyansh Hari,M,13,5,Cheque bounce fraud,1,0
1892,Tristan Mallick,T,12,2,Vehicle theft with duplicate key,1,0
1893,Umang Sarraf,M,1,3,Workplace harassment,1,0
1894,Nandini Kar,T,1,3,Workplace harassment,1,0
1895,Damyanti Kala,F,7,2,Forced window/door entry,1,0
1896,Forum Naidu,F,11,1,Blunt weapon assault,1,0
1897,Jonathan Sem,M,11,1,Knife-related assault,1,0
1898,Ladli Narayanan,T,11,1,Unarmed physical assault,1,0
1899,Jagvi Dutt,F,12,2,Lock-picking,1,0
1900,Dayamai Warrior,F,6,1,Ambush attack at night,1,0
1901,Adya Jhaveri,F,2,1,Unarmed physical assault,1,0
1902,Jeet Munshi,M,2,1,Ambush attack at night,1,0
1903,Aishani Bandi,F,2,1,Knife-related assault,1,0
1904,Kabir Guha,M,2,1,Blunt weapon assault,1,0
1905,Neel Sur,T,9,1,Unarmed physical assault,1,0
1906,Ryan Pathak,M,9,1,Ambush attack at night,1,0
1907,Veer Goda,T,9,1,Blunt weapon assault,1,0
1908,Bhavika Swaminathan,T,7,3,Family/relative-perpetrated,1,0
1909,Dhriti Sant,F,7,3,Family/relative-perpetrated,1,0
1910,Aishani Badami,F,8,3,Workplace harassment,1,0
1911,Vyanjana Toor,F,11,2,Vehicle theft with duplicate key,1,0
1912,Indira Dube,F,2,5,Shell company fraud,1,0
1913,Ikshita Natarajan,F,8,2,Daylight chain/bag snatching,1,0
1914,Ekalinga Din,M,10,5,Shell company fraud,1,0
1915,Aayush Trivedi,M,5,5,Ponzi / fake investment scheme,1,0
1916,Maanas Kar,T,2,1,Knife-related assault,1,0
1917,Ayushman Gokhale,M,3,2,Vehicle theft with duplicate key,1,0
1918,Chanakya Sankaran,M,6,2,Lock-picking,1,0
1919,Gagan Issac,T,6,2,Forced window/door entry,1,0
1920,Sai Kalita,F,6,2,Lock-picking,1,0
1921,Charita Golla,T,12,2,Vehicle theft with duplicate key,1,0
1922,Rajata Mani,F,11,4,Social media impersonation,1,0
1923,Anirudh Pingle,M,11,4,Phishing link / fake link,1,0
1924,Yoshita Mallick,F,15,4,Social media impersonation,1,0
1925,Aachal Banerjee,F,13,2,Daylight chain/bag snatching,1,0
1926,Eta Deo,F,13,2,Forced window/door entry,1,0
1927,Chaitaly Radhakrishnan,T,13,2,Daylight chain/bag snatching,1,0
1928,Irya Sanghvi,F,13,2,Vehicle theft with duplicate key,1,0
1929,Advika Tella,F,10,2,Vehicle theft with duplicate key,1,0
1930,Qadim Rana,M,15,2,Forced window/door entry,1,0
1931,Ekaraj Chad,T,3,2,Forced window/door entry,1,0
1932,Darika Sama,T,3,2,Lock-picking,1,0
1933,Fitan Chakraborty,M,3,2,Daylight chain/bag snatching,1,0
1934,Libni Grewal,F,13,2,Lock-picking,1,0
1935,Bimala Manne,T,13,2,Vehicle theft with duplicate key,1,0
1936,Abhimanyu Loyal,M,10,4,OTP fraud,1,0
1937,Ira Chaudhary,F,10,4,Fake KYC update call,1,0
1938,Krisha Basu,T,10,4,Social media impersonation,1,0
1939,Tanay Brar,T,12,4,OTP fraud,1,0
1940,Odika Narayan,F,14,1,Ambush attack at night,1,0
1941,Fiyaz Barad,T,1,5,Cheque bounce fraud,1,0
1942,Bhavya Varkey,T,1,5,Shell company fraud,1,0
1943,Dalbir Chatterjee,M,6,2,Vehicle theft with duplicate key,1,0
1944,Baljiwan Trivedi,M,4,1,Blunt weapon assault,1,0
1945,Bahadurjit Prashad,M,5,3,Workplace harassment,1,0
1946,Yashica Suresh,T,8,1,Ambush attack at night,1,0
1947,Yashica Aggarwal,T,8,1,Unarmed physical assault,1,0
1948,Gauri Mody,F,10,1,Ambush attack at night,1,0
1949,Fitan Ramakrishnan,M,2,5,Ponzi / fake investment scheme,1,0
1950,Bhavya Peri,F,2,5,Loan-default cheating,1,0
1951,Qarin Kaur,T,13,1,Blunt weapon assault,1,0
1952,Vedhika Jaggi,F,12,2,Lock-picking,1,0
1953,Urmi Loyal,F,12,2,Forced window/door entry,1,0
1954,Jyoti Patla,F,5,2,Daylight chain/bag snatching,1,0
1955,Ridhi Hans,F,4,4,OTP fraud,1,0
1956,Logan Kamdar,M,4,4,Phishing link / fake link,1,0
1957,Ekapad Sharma,M,14,3,Family/relative-perpetrated,1,0
1958,Chatura Patla,M,14,3,Persistent online stalking before offence,1,0
1959,Gabriel Bhardwaj,T,14,3,Persistent online stalking before offence,1,0
1960,Neel Date,M,14,4,OTP fraud,1,0
1961,Tanmayi Pingle,F,14,4,OTP fraud,1,0
1962,Wridesh Shan,M,10,3,Workplace harassment,1,0
1963,Leena Srinivasan,F,10,3,Workplace harassment,1,0
1964,Madhavi Srinivasan,F,2,2,Lock-picking,1,0
1965,Janya Sachdeva,F,2,2,Vehicle theft with duplicate key,1,0
1966,Udarsh Oommen,T,6,1,Unarmed physical assault,1,0
1967,Edhitha Andra,F,13,4,Phishing link / fake link,1,0
1968,Laban Lad,M,11,2,Vehicle theft with duplicate key,1,0
1969,Megha Deshmukh,F,15,4,Phishing link / fake link,1,0
1970,Sanya Brar,F,13,5,Shell company fraud,1,0
1971,Damini Chadha,F,4,1,Unarmed physical assault,1,0
1972,Upkaar Seth,T,4,1,Knife-related assault,1,0
1973,Hema Kota,F,10,2,Daylight chain/bag snatching,1,0
1974,Ijaya Lala,F,4,1,Blunt weapon assault,1,0
1975,Ekantika Mallick,T,12,2,Lock-picking,1,0
1976,Alka Zacharia,F,5,3,Persistent online stalking before offence,1,0
1977,Girindra Devi,M,11,4,Phishing link / fake link,1,0
1978,Jagat Desai,M,11,4,Phishing link / fake link,1,0
1979,Janya Zacharia,T,9,3,Family/relative-perpetrated,1,0
1980,Odika Panchal,F,9,3,Workplace harassment,1,0
1981,Yash Chaudhari,M,8,3,Persistent online stalking before offence,1,0
1982,Vansha Guha,T,8,3,Persistent online stalking before offence,1,0
1983,Omkaar Chadha,M,15,1,Unarmed physical assault,1,0
1984,Tanveer Raghavan,M,15,1,Ambush attack at night,1,0
1985,Lakshit Lalla,T,11,4,Phishing link / fake link,1,0
1986,Widisha Ganguly,F,3,2,Vehicle theft with duplicate key,1,0
1987,Noah Pal,M,3,2,Vehicle theft with duplicate key,1,0
1988,Max Mital,T,3,2,Lock-picking,1,0
1989,Wriddhish Dua,M,12,5,Cheque bounce fraud,1,0
1990,Krishna Bakshi,T,12,5,Cheque bounce fraud,1,0
1991,Jasmit Mall,T,12,5,Ponzi / fake investment scheme,1,0
1992,Saumya Khurana,F,15,1,Unarmed physical assault,1,0
1993,Tanay Nanda,M,15,1,Unarmed physical assault,1,0
1994,Leela Chhabra,T,15,1,Knife-related assault,1,0
1995,Frado Basu,M,1,5,Loan-default cheating,1,0
1996,Viraj Khare,T,1,5,Loan-default cheating,1,0
1997,Ayaan Ranganathan,M,1,5,Cheque bounce fraud,1,0
1998,Krishna Kala,F,6,2,Forced window/door entry,1,0
1999,Omaja Andra,F,6,2,Daylight chain/bag snatching,1,0
2000,Pahal Parmar,F,5,2,Vehicle theft with duplicate key,1,0
2001,Adya Jhaveri,F,5,2,Vehicle theft with duplicate key,1,0
2002,Gunbir Balasubramanian,M,14,2,Forced window/door entry,1,0
2003,Vedhika Kanda,T,14,2,Daylight chain/bag snatching,1,0
2004,Upadhriti Palan,F,14,2,Lock-picking,1,0
2005,Tristan Borde,M,7,4,Phishing link / fake link,1,0
2006,Siya Lal,F,4,4,OTP fraud,1,0
2007,Brijesh Dalal,T,4,4,Phishing link / fake link,1,0
2008,Agastya Kota,M,14,5,Shell company fraud,1,0
2009,Amruta Kapur,T,14,5,Loan-default cheating,1,0
2010,Mitesh Kalita,M,12,3,Workplace harassment,1,0
2011,Rachana Dani,T,12,3,Workplace harassment,1,0
2012,Yuvraj Jain,M,12,3,Workplace harassment,1,0
2013,Nisha Divan,F,12,3,Workplace harassment,1,0
2014,Lucky Gopal,T,13,1,Blunt weapon assault,1,0
2015,Benjamin Rege,T,12,2,Lock-picking,1,0
2016,Chaitanya Subramaniam,M,2,3,Workplace harassment,1,0
2017,Lakshit Pingle,M,10,4,Fake KYC update call,1,0
2018,William Saraf,M,1,3,Workplace harassment,1,0
2019,Sneha Luthra,F,4,4,Phishing link / fake link,1,0
2020,Victor Sankar,M,4,4,Phishing link / fake link,1,0
2021,Maanas Savant,M,12,3,Family/relative-perpetrated,1,0
2022,Rayaan Tak,M,12,1,Blunt weapon assault,1,0
2023,Samarth Sant,M,12,1,Ambush attack at night,1,0
2024,Darpan Loke,T,12,1,Blunt weapon assault,1,0
2025,Kritika Sundaram,F,12,1,Blunt weapon assault,1,0
2026,Shivani Jani,T,6,5,Shell company fraud,1,0
2027,Chandran More,M,7,2,Lock-picking,1,0
2028,Ira Bhat,F,4,3,Persistent online stalking before offence,1,0
2029,Ekaraj Sur,T,13,5,Cheque bounce fraud,1,0
2030,Lajita Mane,F,13,5,Loan-default cheating,1,0
2031,Prisha Krishna,T,13,5,Cheque bounce fraud,1,0
2032,Fariq Kara,T,12,5,Shell company fraud,1,0
2033,Madhav Tata,T,15,2,Vehicle theft with duplicate key,1,0
2034,Rudra Modi,M,15,2,Forced window/door entry,1,0
2035,Jackson Mani,T,14,4,Phishing link / fake link,1,0
2036,Manya Ranganathan,F,2,2,Daylight chain/bag snatching,1,0
2037,Advaith Mander,T,7,2,Vehicle theft with duplicate key,1,0
2038,Radhika Choudhry,F,12,1,Ambush attack at night,1,0
2039,Yashawini Dalal,F,11,1,Blunt weapon assault,1,0
2040,Luke Saran,M,11,1,Ambush attack at night,1,0
2041,Bhavani Kalita,F,7,4,Phishing link / fake link,1,0
2042,Reva Sinha,T,7,4,Fake KYC update call,1,0
2043,Krish Ramesh,T,6,2,Daylight chain/bag snatching,1,0
2044,Orinder Hans,M,6,2,Forced window/door entry,1,0
2045,Ganga Wable,F,6,2,Forced window/door entry,1,0
2046,Chaitaly Kaul,F,6,2,Lock-picking,1,0
2047,Dominic Khurana,T,9,4,Social media impersonation,1,0
2048,Yash Saha,T,9,4,Social media impersonation,1,0
2049,Hemani Raman,T,12,2,Lock-picking,1,0
2050,Gopal Chandran,M,8,2,Vehicle theft with duplicate key,1,0
2051,Harsh Tandon,M,15,2,Forced window/door entry,1,0
2052,Vasatika Morar,T,15,2,Forced window/door entry,1,0
2053,Isha Nori,F,8,2,Vehicle theft with duplicate key,1,0
2054,Harrison Nair,T,8,2,Daylight chain/bag snatching,1,0
2055,Hemal Mital,F,13,1,Ambush attack at night,1,0
2056,Pushti Hora,T,12,1,Knife-related assault,1,0
2057,Dominic Swaminathan,T,7,4,Fake KYC update call,1,0
2058,Pavani Nagar,T,9,1,Knife-related assault,1,0
2059,Nisha Bala,F,8,3,Family/relative-perpetrated,1,0
2060,George Dhar,M,8,3,Persistent online stalking before offence,1,0
2061,Indira Sarma,T,8,3,Family/relative-perpetrated,1,0
2062,Logan Maharaj,M,13,5,Cheque bounce fraud,1,0
2063,Balendra Jain,M,10,3,Workplace harassment,1,0
2064,Bhavani Narula,F,11,2,Vehicle theft with duplicate key,1,0
2065,Januja Mohanty,F,14,3,Family/relative-perpetrated,1,0
2066,Tejas Wali,T,7,4,OTP fraud,1,0
2067,Ekiya Kumer,F,15,4,OTP fraud,1,0
2068,Kabir Mital,T,15,4,Phishing link / fake link,1,0
2069,Vamakshi Aurora,F,5,3,Persistent online stalking before offence,1,0
2070,Balendra Sheth,M,2,1,Unarmed physical assault,1,0
2071,Ishanvi Pai,F,13,5,Loan-default cheating,1,0
2072,Omaja Toor,T,13,5,Loan-default cheating,1,0
2073,Gabriel Kunda,T,7,5,Shell company fraud,1,0
2074,Sanya Mittal,F,6,1,Blunt weapon assault,1,0
2075,Chakradev Patla,T,8,3,Persistent online stalking before offence,1,0
2076,Harrison Mand,M,11,1,Blunt weapon assault,1,0
2077,Azad Bhasin,M,11,1,Knife-related assault,1,0
2078,Oviya Pau,F,11,1,Blunt weapon assault,1,0
2079,Jonathan Narayanan,T,11,1,Ambush attack at night,1,0
2080,Hema Dyal,F,12,4,Social media impersonation,1,0
2081,Quincy Rattan,T,12,4,Phishing link / fake link,1,0
2082,Raghav Lala,M,7,1,Blunt weapon assault,1,0
2083,Yauvani Nazareth,T,7,1,Unarmed physical assault,1,0
2084,Harrison Bedi,M,7,1,Blunt weapon assault,1,0
2085,Utkarsh Saini,M,7,1,Blunt weapon assault,1,0
2086,Dominic Sridhar,M,15,4,Social media impersonation,1,0
2087,Nakul Ghosh,T,12,2,Vehicle theft with duplicate key,1,0
2088,Anika Prashad,F,10,2,Daylight chain/bag snatching,1,0
2089,Faras Khare,M,10,2,Vehicle theft with duplicate key,1,0
2090,Balvan Naidu,M,5,3,Workplace harassment,1,0
2091,Champak Doctor,M,5,1,Ambush attack at night,1,0
2092,Michael Maharaj,M,5,1,Knife-related assault,1,0
2093,Qushi Kota,T,5,1,Blunt weapon assault,1,0
2094,Anika Ghosh,F,12,3,Persistent online stalking before offence,1,0
2095,Garima Chaudhuri,T,12,3,Workplace harassment,1,0
2096,Aashi Singhal,F,1,1,Blunt weapon assault,1,0
2097,Aarnav Minhas,M,1,1,Blunt weapon assault,1,0
2098,Victor Iyengar,M,13,3,Persistent online stalking before offence,1,0
2099,Chavvi Walla,F,12,2,Daylight chain/bag snatching,1,0
2100,Tanay Dasgupta,T,12,2,Forced window/door entry,1,0
2101,Ubika Chhabra,T,14,2,Forced window/door entry,1,0
2102,Ekalinga Sankar,M,11,4,Social media impersonation,1,0
2103,Anamika Bajwa,F,11,4,Phishing link / fake link,1,0
2104,Alexander Goswami,M,10,2,Daylight chain/bag snatching,1,0
2105,Zaid Jain,M,10,2,Vehicle theft with duplicate key,1,0
2106,Viraj Wason,M,10,2,Lock-picking,1,0
2107,Harinakshi Vohra,F,6,5,Cheque bounce fraud,1,0
2108,Chakradhar Gola,M,6,5,Ponzi / fake investment scheme,1,0
2109,Hemani More,F,7,3,Family/relative-perpetrated,1,0
2110,Jasmit Uppal,F,7,3,Workplace harassment,1,0
2111,Warda Joshi,T,7,3,Persistent online stalking before offence,1,0
2112,Fariq Karpe,M,12,2,Daylight chain/bag snatching,1,0
2113,Chatresh Das,T,5,1,Knife-related assault,1,0
2114,Imaran Dash,T,5,1,Unarmed physical assault,1,0
2115,Laban Chad,T,6,5,Shell company fraud,1,0
2116,Isaac Nayak,T,6,5,Cheque bounce fraud,1,0
2117,Watika Mishra,F,4,3,Workplace harassment,1,0
2118,Anusha Narayan,F,5,3,Workplace harassment,1,0
2119,Yashodhara Tella,F,5,3,Workplace harassment,1,0
2120,Chaman Maharaj,F,3,1,Blunt weapon assault,1,0
2121,Ikbal Rattan,M,3,1,Unarmed physical assault,1,0
2122,Christopher Buch,M,11,5,Shell company fraud,1,0
2123,Mitali Ramachandran,T,14,1,Unarmed physical assault,1,0
2124,Charan Mander,M,5,1,Blunt weapon assault,1,0
2125,Kritika Sangha,F,5,1,Knife-related assault,1,0
2126,Dakshesh Puri,T,6,2,Forced window/door entry,1,0
2127,Lohit Sastry,M,15,2,Vehicle theft with duplicate key,1,0
2128,Harinakshi Ratti,F,3,4,OTP fraud,1,0
2129,Zaitra Dani,T,12,2,Forced window/door entry,1,0
2130,Ishani Bir,F,5,5,Ponzi / fake investment scheme,1,0
2131,Lajita Radhakrishnan,F,9,1,Ambush attack at night,1,0
2132,Oscar Sabharwal,M,9,1,Knife-related assault,1,0
2133,Bhavani Bath,F,14,4,Fake KYC update call,1,0
2134,Kevin Gaba,T,14,4,Phishing link / fake link,1,0
2135,Sathvik Raja,T,6,2,Lock-picking,1,0
2136,Chasmum Mannan,F,6,2,Lock-picking,1,0
2137,Fariq Bobal,M,6,2,Lock-picking,1,0
2138,Rushil Arora,T,1,3,Workplace harassment,1,0
2139,Ishani Varghese,T,12,1,Ambush attack at night,1,0
2140,Tanmayi Deo,F,12,1,Knife-related assault,1,0
2141,Xavier Halder,T,2,2,Daylight chain/bag snatching,1,0
2142,Ethan Prashad,M,14,2,Vehicle theft with duplicate key,1,0
2143,Chatura Salvi,M,14,2,Vehicle theft with duplicate key,1,0
2144,Vinaya Kalita,T,14,2,Forced window/door entry,1,0
2145,Faqid Guha,M,1,2,Vehicle theft with duplicate key,1,0
2146,Bishakha Dara,F,12,2,Daylight chain/bag snatching,1,0
2147,Osha Hegde,T,1,4,OTP fraud,1,0
2148,Aarini Tandon,T,11,2,Vehicle theft with duplicate key,1,0
2149,Timothy Raju,M,5,2,Vehicle theft with duplicate key,1,0
2150,Zashil Bali,T,13,3,Family/relative-perpetrated,1,0
2151,Anay Yadav,M,13,2,Daylight chain/bag snatching,1,0
2152,Thomas Vohra,M,4,3,Workplace harassment,1,0
2153,Yasti Kothari,F,3,4,OTP fraud,1,0
2154,Maanav Wadhwa,M,3,4,Phishing link / fake link,1,0
2155,Xavier Palla,M,1,4,Fake KYC update call,1,0
2156,Nakul Sathe,M,1,4,Phishing link / fake link,1,0
2157,Urmi Setty,T,3,2,Vehicle theft with duplicate key,1,0
2158,Amrita Minhas,T,12,2,Forced window/door entry,1,0
2159,Widisha Dora,T,5,2,Vehicle theft with duplicate key,1,0
2160,Vrishti Basu,F,5,2,Daylight chain/bag snatching,1,0
2161,Widisha Minhas,F,1,2,Vehicle theft with duplicate key,1,0
2162,Devika De,F,2,1,Unarmed physical assault,1,0
2163,Ranveer Loke,T,2,1,Knife-related assault,1,0
2164,Orinder Edwin,M,2,1,Blunt weapon assault,1,0
2165,George Pal,T,8,2,Forced window/door entry,1,0
2166,Nihal Sule,M,8,2,Daylight chain/bag snatching,1,0
2167,William Bose,T,8,2,Vehicle theft with duplicate key,1,0
2168,Nimrat Wali,T,8,2,Lock-picking,1,0
2169,Naksh Arora,T,15,3,Family/relative-perpetrated,1,0
2170,Pooja Vaidya,F,15,3,Workplace harassment,1,0
2171,Mekhala Lal,F,9,5,Shell company fraud,1,0
2172,Dev Pillay,T,9,5,Ponzi / fake investment scheme,1,0
2173,Nimrat Natarajan,F,9,5,Loan-default cheating,1,0
2174,Lakshmi Pal,F,2,2,Vehicle theft with duplicate key,1,0
2175,Nikita Ratta,F,12,1,Blunt weapon assault,1,0
2176,Akshay Oza,T,5,4,Phishing link / fake link,1,0
2177,Reyansh Brahmbhatt,M,2,2,Daylight chain/bag snatching,1,0
2178,Inaya Sodhi,F,7,3,Persistent online stalking before offence,1,0
2179,Nirja Ghosh,T,5,2,Daylight chain/bag snatching,1,0
2180,Odika Ratta,T,5,2,Forced window/door entry,1,0
2181,Panini Batra,F,5,2,Vehicle theft with duplicate key,1,0
2182,Michael Kunda,T,12,1,Unarmed physical assault,1,0
2183,Inaya Sarin,T,12,1,Knife-related assault,1,0
2184,Isaiah Sood,M,12,1,Knife-related assault,1,0
2185,Yoshita Aggarwal,F,7,3,Workplace harassment,1,0
2186,Zashil Nadig,T,13,1,Blunt weapon assault,1,0
2187,Ekapad Doctor,M,10,2,Lock-picking,1,0
2188,Mohammed Lata,M,10,2,Daylight chain/bag snatching,1,0
2189,Baghyawati Ramakrishnan,F,11,2,Forced window/door entry,1,0
2190,Michael Raval,M,11,2,Lock-picking,1,0
2191,Zarna Chowdhury,T,14,3,Persistent online stalking before offence,1,0
2192,Aarush Bala,M,14,3,Family/relative-perpetrated,1,0
2193,Gaurang Chand,M,2,5,Ponzi / fake investment scheme,1,0
2194,Jagrati Bora,F,2,5,Ponzi / fake investment scheme,1,0
2195,Samuel Rattan,T,14,2,Daylight chain/bag snatching,1,0
2196,Avni Keer,F,12,2,Forced window/door entry,1,0
2197,Aayush Mani,M,12,2,Vehicle theft with duplicate key,1,0
2198,Gaurang Pal,M,3,5,Loan-default cheating,1,0
2199,Yamini Sankaran,F,6,1,Unarmed physical assault,1,0
2200,Onveer Palla,M,9,2,Daylight chain/bag snatching,1,0
2201,Tamanna Kala,T,15,2,Vehicle theft with duplicate key,1,0
2202,Pavani Kunda,F,3,2,Vehicle theft with duplicate key,1,0
2203,Simon Bakshi,M,3,2,Lock-picking,1,0
2204,Tristan Balasubramanian,T,3,2,Vehicle theft with duplicate key,1,0
2205,Oliver Rana,M,1,4,Phishing link / fake link,1,0
2206,Owen Hari,M,1,2,Daylight chain/bag snatching,1,0
2207,Chanchal Chanda,F,6,2,Vehicle theft with duplicate key,1,0
2208,Mason Gade,T,6,1,Ambush attack at night,1,0
2209,Jyoti Dewan,F,10,3,Family/relative-perpetrated,1,0
2210,Harshil Deo,T,10,3,Persistent online stalking before offence,1,0
2211,Jatin Chakraborty,M,10,3,Workplace harassment,1,0
2212,Siddharth Purohit,T,7,2,Forced window/door entry,1,0
2213,Harshil Walla,T,11,2,Lock-picking,1,0
2214,Meera Prabhakar,F,11,2,Forced window/door entry,1,0
2215,Ekantika Chander,F,6,2,Daylight chain/bag snatching,1,0
2216,Divya Luthra,F,6,2,Vehicle theft with duplicate key,1,0
2217,Upadhriti Shankar,F,3,4,Phishing link / fake link,1,0
2218,Zashil Mutti,M,9,4,OTP fraud,1,0
2219,Idika Atwal,T,9,4,Social media impersonation,1,0
2220,Amara Prasad,F,12,1,Knife-related assault,1,0
2221,Ikbal Swamy,M,12,1,Ambush attack at night,1,0
2222,Farhan Kota,M,10,1,Knife-related assault,1,0
2223,Champak Anand,T,10,1,Knife-related assault,1,0
2224,Madhavi Korpal,T,10,1,Blunt weapon assault,1,0
2225,Dalbir Balasubramanian,M,10,1,Ambush attack at night,1,0
2226,Ishaan Mammen,M,14,4,Phishing link / fake link,1,0
2227,Rehaan Sarkar,M,14,4,OTP fraud,1,0
2228,Noah Parmar,M,14,4,OTP fraud,1,0
2229,Prisha Karan,T,3,4,Social media impersonation,1,0
2230,Madhav Kapadia,T,3,4,Phishing link / fake link,1,0
2231,Harish Nadkarni,T,14,4,Fake KYC update call,1,0
2232,Priya Edwin,T,7,5,Ponzi / fake investment scheme,1,0
2233,Waida Bali,T,14,5,Loan-default cheating,1,0
2234,Bahadurjit Devan,M,14,5,Loan-default cheating,1,0
2235,Logan Som,M,15,4,Phishing link / fake link,1,0
2236,Ishani Goda,F,1,2,Forced window/door entry,1,0
2237,Hiral Bail,T,5,3,Persistent online stalking before offence,1,0
2238,Lucky Doctor,M,12,2,Forced window/door entry,1,0
2239,Quincy Jaggi,M,14,2,Lock-picking,1,0
2240,Rehaan Sawhney,M,14,2,Forced window/door entry,1,0
2241,Divya Kapoor,T,14,2,Forced window/door entry,1,0
2242,Kamya Bumb,F,9,1,Ambush attack at night,1,0
2243,Yochana Bedi,T,12,1,Ambush attack at night,1,0
2244,Gauri Munshi,T,12,1,Blunt weapon assault,1,0
2245,Chatura Kala,T,12,1,Unarmed physical assault,1,0
2246,Anya Sood,F,12,1,Ambush attack at night,1,0
2247,Qushi Desai,F,7,4,Social media impersonation,1,0
2248,Tejas Thakkar,T,5,5,Cheque bounce fraud,1,0
2249,Liam Chandran,M,9,5,Shell company fraud,1,0
2250,Jagrati Narayanan,F,9,5,Cheque bounce fraud,1,0
2251,Ekansh Ahuja,M,9,5,Ponzi / fake investment scheme,1,0
2252,Xalak Arora,F,9,5,Shell company fraud,1,0
2253,Jackson Karpe,M,9,2,Vehicle theft with duplicate key,1,0
2254,Xiti Sehgal,T,7,2,Forced window/door entry,1,0
2255,Vivaan Suri,M,8,1,Knife-related assault,1,0
