ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
2855,2726,Triya Bhalla,50,6,5,2,2
2856,2727,Shravya Chopra,40,3,4,2,2
2857,2728,Caleb Shan,42,1,2,1,1
2858,2728,Tara Ram,48,5,7,4,2
2859,2729,Kai Sharaf,64,4,4,1,1
2860,2730,Gagan Loke,34,7,2,4,1
2861,2731,Xalak Arora,25,6,6,2,2
2862,2732,Azad Basak,58,4,5,5,1
2863,2733,Bishakha Randhawa,31,5,7,2,2
2864,2734,Yasti Ahuja,20,8,1,2,2
2865,2735,Lohit Lall,60,7,6,3,1
2866,2736,Ekapad Varughese,24,1,6,5,1
2867,2737,Anay Kibe,19,1,2,5,1
2868,2738,Zilmil Seshadri,47,5,1,2,2
2869,2739,Reyansh Baria,40,4,3,5,1
2870,2739,Vidhi Mohan,74,7,2,1,2
2871,2740,Advay Kari,38,4,1,1,1
2872,2741,Laksh Deshpande,67,7,7,3,1
2873,2741,Oni Chaudhry,29,3,3,1,2
2874,2742,Amara Sura,19,1,1,1,2
2875,2743,Joshua Gera,56,9,6,5,1
2876,2744,Aarush Dar,50,1,2,3,1
2877,2745,Hemangini Srinivas,45,4,4,5,2
2878,2746,Sara Tandon,66,5,7,5,2
2879,2747,Ekaja Garg,30,6,3,3,2
2880,2748,Benjamin Rajagopalan,40,9,7,3,1
2881,2749,Lakshit Sampath,22,8,7,3,1
2882,2750,Ubika Raman,25,6,5,3,2
2883,2751,Libni Chaudhuri,37,6,6,5,2
2884,2752,Gayathri Hora,55,3,2,2,2
2885,2753,Bhavini Thakur,48,8,4,4,2
2886,2754,Ekavir Shetty,50,3,1,5,1
2887,2755,Vedika Manda,20,5,2,1,2
2888,2756,Dhruv Mohanty,51,1,5,5,1
2889,2757,Vinaya Kaur,44,1,6,1,2
2890,2758,Tanay Pradhan,58,6,5,3,1
2891,2759,Unnati Sahota,49,8,3,1,2
2892,2760,Pavani Sethi,28,8,2,2,2
2893,2760,Ishanvi Shanker,62,3,6,3,2
2894,2761,Banjeet Thaker,46,8,6,3,1
2895,2762,William Brar,55,7,6,2,1
2896,2763,Tristan Agrawal,39,4,2,4,1
2897,2764,Warinder Agrawal,53,3,7,2,1
2898,2765,Sara Desai,52,6,2,2,2
2899,2766,Banjeet Badami,57,2,5,2,1
2900,2766,Dipta Raman,58,8,7,3,2
2901,2767,Neha Narula,43,7,4,5,2
2902,2767,Zaid Walla,61,2,1,5,1
2903,2768,Arya Pradhan,54,5,7,1,2
2904,2769,Abeer Singhal,30,6,7,4,1
2905,2770,Falak Kumer,68,9,7,5,2
2906,2771,Oscar Vaidya,37,5,2,4,1
2907,2772,Yatin Luthra,57,7,2,3,1
2908,2773,Nihal Barad,40,6,3,2,1
2909,2774,Rajata Konda,60,8,2,2,2
2910,2775,Yoshita Warrior,70,4,7,2,2
2911,2776,Idika Hari,56,9,5,3,2
2912,2777,Ucchal Sangha,43,2,2,4,2
2913,2778,Kala Borde,55,8,1,4,2
2914,2779,Guneet Samra,37,1,7,1,1
2915,2780,Balvan Dhar,28,3,2,3,1
2916,2781,Osha Gokhale,72,5,6,2,2
2917,2782,Zayan Shah,42,5,2,3,1
2918,2783,Qasim Choudhry,33,5,5,4,1
2919,2784,Omkaar Bhattacharyya,35,7,2,3,1
2920,2785,Wyatt Hans,52,8,4,3,1
2921,2786,Ekaja Shenoy,71,3,5,3,2
2922,2787,Oeshi Sibal,57,8,4,4,2
2923,2788,Krisha Lad,22,8,6,4,2
2924,2789,Jackson Gulati,57,1,5,2,1
2925,2790,Dalbir Kibe,53,7,2,3,1
2926,2791,Amara Magar,43,2,2,2,2
2927,2792,Gabriel Loyal,68,8,1,1,1
2928,2793,Indali Bhalla,37,8,6,5,2
2929,2794,Chandran Naik,70,7,3,1,1
2930,2795,Nathaniel Dhar,73,9,5,1,1
2931,2796,Ekta Pillai,43,7,7,2,2
2932,2797,Balendra Bhargava,38,6,7,5,1
2933,2798,Shivansh Bir,69,9,2,3,1
2934,2799,Nikita Johal,42,9,1,2,2
2935,2800,Vinaya Jani,74,3,6,1,2
2936,2801,Warjas Raj,26,1,6,5,1
2937,2802,Qadim Krishna,75,6,7,5,1
2938,2803,Darsh Kota,49,7,3,2,1
2939,2804,Jhalak Gulati,19,1,3,3,2
2940,2805,Teerth Zachariah,60,6,1,5,1
2941,2806,Laban Tailor,32,4,6,2,1
2942,2807,Fitan Bawa,21,3,4,4,1
2943,2808,Wriddhish Oak,72,5,3,3,1
2944,2809,Libni Swaminathan,63,2,3,5,2
2945,2810,Oscar Garde,56,9,7,2,1
2946,2811,David Dube,61,9,1,3,1
2947,2812,Jagvi Ganesh,43,5,2,2,2
2948,2813,Ekanta Doctor,24,6,4,4,2
2949,2814,Mitali Dhar,31,1,1,4,2
2950,2815,Wishi Lala,70,3,1,3,2
2951,2816,Patrick Prabhu,65,5,3,3,1
2952,2817,Tristan Pandey,40,9,3,3,1
2953,2818,Om Badal,29,3,7,2,1
2954,2819,Anmol Ranganathan,69,2,2,4,1
2955,2820,Upadhriti Chaudhari,25,5,6,3,2
2956,2820,Noah Buch,42,3,6,5,1
2957,2821,Qarin Gupta,52,4,4,5,1
2958,2822,Sachi More,47,2,5,3,2
2959,2823,Ridhi Sodhi,58,1,4,4,2
2960,2824,Yochana Wadhwa,51,9,1,3,2
2961,2825,Bhavya Date,57,4,1,1,2
2962,2826,Aryan Mukherjee,45,3,2,2,1
2963,2827,Oscar Arya,42,1,4,5,1
2964,2828,Hredhaan Sagar,67,1,4,5,1
2965,2829,Wridesh Pradhan,24,8,5,5,1
2966,2830,Ekaja Kari,25,1,3,1,2
2967,2831,Chatura Dora,40,3,5,5,1
2968,2832,Upma Varughese,69,5,4,5,2
2969,2833,Gaurangi Sant,63,4,5,3,2
2970,2834,Inaya Swaminathan,49,4,2,2,2
2971,2835,Bhavna Tailor,23,4,1,1,2
2972,2836,Gopal Barad,19,5,1,2,1
2973,2837,Irya Bobal,46,5,6,5,2
2974,2837,Lucky Majumdar,36,9,4,3,1
2975,2838,Laban Gala,26,4,1,4,1
2976,2839,Krishna Pal,53,8,5,2,1
2977,2840,Baghyawati Dayal,43,8,5,4,2
2978,2841,Oliver Khalsa,37,1,1,4,1
2979,2842,Theodore Doshi,58,7,7,4,1
2980,2843,Teerth Rajagopalan,49,7,1,5,1
2981,2844,Alexander Luthra,30,8,1,1,1
2982,2845,Yagnesh Krishnan,37,5,6,5,1
2983,2846,Ethan Lanka,58,8,1,5,1
2984,2847,Aarush Mukherjee,74,6,1,5,1
2985,2848,Hemal Doshi,18,9,3,4,2
2986,2849,Ekani Sengupta,34,2,5,2,2
2987,2850,Shivani Ganguly,20,8,1,4,2
2988,2851,Divya Bhatti,58,9,6,2,2
2989,2852,Balveer Ghosh,31,5,1,2,1
2990,2853,Banjeet Lall,47,2,5,1,1
2991,2854,Chameli Sagar,30,9,3,1,2
2992,2855,Falguni Borah,72,3,5,4,2
2993,2856,Leela Kade,53,5,4,5,2
2994,2857,Hemangini Khurana,22,3,7,1,2
2995,2858,Ayushman Soman,48,2,1,4,1
2996,2859,William Dixit,44,6,4,1,1
2997,2860,Yutika Sankaran,47,5,4,2,2
2998,2861,Panini Karpe,73,4,3,5,2
2999,2862,Pooja Sridhar,72,6,3,1,2
3000,2863,George Roy,43,9,1,4,1
3001,2864,Chandran Ravi,39,8,5,2,1
3002,2864,Isha Tandon,26,1,1,3,2
3003,2865,Vamakshi Dutta,74,4,1,2,2
3004,2866,Faris Manda,50,9,2,5,1
3005,2867,Harita Upadhyay,66,5,3,1,2
3006,2868,Vedika Sachdeva,39,2,1,5,2
3007,2869,Warhi Bala,31,6,7,3,2
3008,2870,Rajeshri Mani,59,7,2,1,2
3009,2871,Aadhya Varughese,72,2,5,4,2
3010,2872,Advay Zachariah,73,9,3,5,1
3011,2873,Kashvi Grover,67,1,4,3,2
3012,2874,Damini Butala,51,5,5,2,2
3013,2875,Theodore Viswanathan,58,1,6,3,1
3014,2876,Raagini Dasgupta,39,3,5,3,2
3015,2877,Eesha Badal,51,5,4,5,2
3016,2878,Chandran Dhillon,30,6,2,2,1
3017,2879,Bhavna Amble,67,2,1,1,2
3018,2880,Tanish Sibal,26,5,7,4,1
3019,2881,Bina Ravi,31,4,7,3,2
3020,2881,Xavier Rattan,64,7,2,1,1
3021,2882,Harrison Pant,40,5,6,2,1
3022,2883,Ishaan Soman,39,9,3,1,1
3023,2884,Aditya Sinha,18,8,4,3,1
3024,2885,Luke Bajaj,32,6,6,5,1
3025,2886,Bhavani Mandal,37,9,7,2,2
3026,2887,Maya Chatterjee,18,8,7,4,2
3027,2888,Sai Yohannan,68,9,4,2,2
3028,2889,Ishaan Ben,20,4,3,3,1
3029,2890,George Sibal,42,5,4,3,1
3030,2891,Simon Sachdeva,53,8,3,5,1
3031,2892,Bhavya Bose,33,8,7,1,2
3032,2893,Chandani Mahajan,60,9,5,3,2
3033,2894,Manan Rajagopalan,55,8,7,3,1
3034,2894,Charvi Jaggi,75,1,2,2,2
3035,2895,Nitesh Gour,18,6,1,1,1
3036,2896,Charita Sandhu,22,9,2,3,2
3037,2897,Anita Bawa,30,4,5,5,2
3038,2898,Om Dar,30,6,3,5,1
3039,2898,Naksh Bhat,30,5,7,1,1
3040,2899,Ishaan Acharya,35,2,5,5,1
3041,2900,Omkaar Panchal,75,2,3,2,1
3042,2901,Logan Konda,31,6,7,2,1
3043,2902,Ladli Buch,41,4,6,2,2
3044,2903,Ekta Nori,56,5,4,4,2
3045,2904,Kavya Chowdhury,73,1,7,3,2
3046,2905,Chakradhar Bajwa,61,2,6,1,1
3047,2906,Urishilla Balakrishnan,46,6,5,4,2
3048,2907,Charan Oommen,71,1,6,4,1
3049,2908,Zayyan Mangal,36,4,4,4,1
3050,2908,Gopal Verma,37,8,6,2,1
3051,2909,Kai Barman,57,8,7,1,1
3052,2910,Janya Thakur,36,6,5,2,2
3053,2911,Timothy Bhatnagar,36,9,3,5,1
3054,2912,Januja Loyal,55,4,2,4,2
3055,2913,Shaurya Dewan,19,2,6,2,1
3056,2914,Aachal Bhakta,68,9,2,2,2
3057,2915,Nisha Joshi,25,4,3,5,2
3058,2916,Abhimanyu Patil,22,8,2,1,1
3059,2917,Sathvik Dhingra,34,9,5,3,1
3060,2918,Nachiket Vala,49,9,2,5,1
3061,2919,Wazir Dhaliwal,37,8,4,3,1
3062,2920,Vihaan Bansal,68,9,4,4,1
3063,2921,Darsh Thaker,60,2,5,3,1
3064,2922,Lucky Master,27,2,7,5,1
3065,2923,Wazir Rout,62,6,6,4,1
3066,2924,Krishna Kapur,58,9,5,2,1
3067,2924,Alka Manne,23,7,5,4,2
3068,2925,Darsh Majumdar,19,6,3,4,1
3069,2926,Chandran Garg,23,1,6,2,1
3070,2927,Lucky Dani,74,4,7,4,1
3071,2928,Daniel Parmar,39,8,1,5,1
3072,2929,Triya Khurana,75,7,6,3,2
3073,2930,Tamanna Chaudhuri,18,8,1,3,2
3074,2931,Frederick Chandra,44,3,1,5,1
3075,2932,Krisha Deo,45,9,4,3,2
3076,2933,Pratyush Sankaran,75,5,6,4,1
3077,2934,Aarini Bakshi,48,1,6,3,2
3078,2935,Frado Kohli,47,7,7,3,1
3079,2936,Parth Desai,34,8,6,2,1
3080,2937,Arjun Devan,49,5,1,2,1
3081,2938,Raghav Krishnan,26,4,1,5,1
3082,2939,Rishi Jain,65,1,3,4,1
3083,2940,Chandran Oommen,72,2,5,1,1
3084,2940,Onkar Rastogi,60,4,4,1,1
3085,2941,Vanya Kala,37,8,6,3,2
3086,2942,Anusha Pillai,56,9,1,5,2
3087,2943,Hema Balay,28,9,2,5,2
3088,2944,Forum Taneja,20,9,6,3,2
3089,2945,Ekani Saran,34,2,3,2,2
3090,2946,Aarna Soman,56,8,3,4,2
3091,2947,Tanveer Vig,19,2,5,5,1
3092,2948,Jeremiah Chanda,33,1,1,2,1
3093,2949,Kamya Kibe,66,4,2,3,2
3094,2950,Yagnesh Mahal,46,4,4,3,1
3095,2951,Ekta Manne,63,1,1,2,2
3096,2952,Krishna Chopra,27,8,5,2,1
3097,2953,Kritika Dixit,65,9,7,4,2
3098,2954,Naveen Tandon,21,4,3,3,1
3099,2955,Jagvi Barman,18,5,7,1,2
3100,2956,Nathan Brar,44,5,2,5,1
3101,2957,Vinaya Choudhary,55,5,5,4,2
3102,2958,Warjas Rana,39,5,2,2,1
3103,2959,Panini Baria,42,8,5,1,2
3104,2960,Irya Raval,32,9,5,5,2
3105,2961,Gauri Rajagopal,70,8,5,3,2
3106,2962,Yoshita Sampath,30,8,7,3,2
3107,2963,Rachita Shankar,30,3,2,2,2
3108,2964,Veda Bhandari,48,4,4,2,2
3109,2965,Adweta Mane,24,1,1,3,2
3110,2965,Gaurangi Bhalla,71,7,3,5,2
3111,2966,Zehaan Chandran,19,3,1,2,1
3112,2967,Ijaya Balan,74,5,1,1,2
3113,2967,Mahika Krishnamurthy,51,4,4,3,2
3114,2968,Zashil Walla,70,9,1,2,1
3115,2968,Ayushman Golla,31,5,2,2,1
3116,2969,Gopal Sule,41,2,6,2,1
3117,2970,Siya Chakraborty,55,4,2,4,2
3118,2971,Varenya Nagarajan,53,4,5,4,2
3119,2972,Yatan Sinha,45,7,7,5,1
3120,2973,Falak Kant,73,7,4,4,2
3121,2974,Chanakya Sule,35,7,1,1,1
3122,2975,Noah Saxena,73,1,3,4,1
3123,2976,Gabriel Chaudhuri,41,7,5,5,1
3124,2977,Jeremiah Choudhury,18,2,3,3,1
3125,2978,Gabriel Sane,65,1,1,5,1
3126,2979,Frado Kata,33,5,1,4,1
3127,2980,Owen Chada,68,1,2,5,1
3128,2981,Pallavi Bhagat,19,8,7,1,2
3129,2982,Banjeet Mistry,39,5,4,3,1
3130,2983,Vincent Sagar,73,2,7,2,1
3131,2984,Zinal Ramachandran,66,1,4,4,2
3132,2985,Wakeeta Wason,27,5,5,4,2
3133,2986,Praneel Oak,38,4,7,2,1
3134,2987,Avni Chauhan,54,5,7,2,2
3135,2988,Ekaraj Muni,35,9,2,5,1
3136,2989,Raghav Date,61,2,7,5,1
3137,2990,Utkarsh Jain,38,8,6,1,1
3138,2991,Ati Narayan,25,9,2,1,2
3139,2992,Zinal Kapoor,70,2,4,4,2
3140,2993,Vrishti Ganesh,41,6,7,2,2
3141,2994,Onkar Kumer,29,9,2,2,1
3142,2995,Eesha Seshadri,28,8,1,1,2
3143,2996,Raghav Kapoor,21,2,3,1,1
3144,2997,Indira Bora,33,8,2,4,2
3145,2998,Timothy Panchal,60,2,7,4,1
3146,2999,Ishaan Anne,33,5,3,3,1
3147,3000,Daniel Ghosh,25,1,5,3,1
3148,3001,Rudra Bhattacharyya,65,8,4,2,1
3149,3002,Falguni Srivastava,62,2,4,2,2
3150,3003,Darika Ranganathan,28,6,2,2,2
3151,3004,Keya Barad,58,6,3,1,2
3152,3005,Arin Singh,33,1,5,3,1
3153,3006,Leena Goyal,65,5,5,4,2
3154,3007,Hitesh Choudhary,33,6,4,2,1
3155,3008,Chasmum Muni,63,7,3,5,2
3156,3009,Nakul Khalsa,22,2,2,1,1
3157,3010,Darsh Sharaf,46,7,1,5,1
3158,3011,Vasudha Bhavsar,63,4,3,2,2
3159,3012,Ikbal Borah,62,1,1,1,1
3160,3013,Unnati Mani,39,7,2,3,2
3161,3014,Leena Dutta,31,6,7,4,2
3162,3015,Jasmit Kumer,62,3,7,3,2
3163,3016,Vrinda Savant,38,5,2,4,2
3164,3017,Nachiket Pant,44,8,3,5,1
3165,3018,Yug Borra,46,7,2,4,1
3166,3019,Ranveer Krishnan,45,6,2,4,1
3167,3020,Indrajit Dayal,24,1,2,5,1
3168,3021,Turvi Dayal,25,1,1,2,2
3169,3022,Jason Das,35,4,6,2,1
3170,3023,Vincent Minhas,64,2,6,1,1
3171,3024,Omisha Bhandari,31,5,5,3,2
3172,3025,Hemangini Yogi,49,2,5,5,2
3173,3026,Jagvi Rajagopalan,72,9,7,4,2
3174,3027,Meera Seth,21,8,7,5,2
3175,3028,Bhanumati Seshadri,34,4,6,5,2
3176,3029,Gagan Gopal,38,1,2,3,1
3177,3030,Tripti Boase,73,9,6,4,2
3178,3031,Arjun Chauhan,70,5,7,5,1
3179,3032,Farhan Char,66,8,7,2,1
3180,3033,Vansha Krishnan,43,4,3,5,2
3181,3034,Ikshita Padmanabhan,55,2,3,3,2
3182,3035,Girindra Varty,72,9,6,5,1
3183,3036,Vasana Nayar,18,2,6,1,2
3184,3037,Tanveer Thakkar,31,8,6,3,1
3185,3038,Dakshesh Modi,49,3,4,4,1
3186,3039,Karan Salvi,68,9,3,3,1
3187,3040,Rishi Subramanian,32,2,6,4,1
3188,3041,Manthan Kata,69,4,3,2,1
3189,3042,Widisha Ben,57,2,6,4,2
3190,3043,Wishi Sastry,29,9,7,2,2
3191,3044,Balendra Iyer,59,4,5,3,1
3192,3045,Nihal Gaba,65,8,3,4,1
3193,3046,Madhavi Sarma,75,7,2,5,2
3194,3047,Sai Pai,65,9,1,1,1
3195,3048,Charles Guha,74,5,7,5,1
3196,3049,Yatin Wagle,29,5,1,4,1
3197,3050,Tarak Narayanan,32,9,6,2,1
3198,3051,Rajata Atwal,24,1,5,4,2
3199,3052,Kevin Jaggi,62,7,4,3,1
3200,3052,Lavanya Garg,22,7,7,5,2
3201,3053,Ekaraj Swamy,33,4,2,2,1
3202,3054,Ishanvi Hora,39,5,5,1,2
3203,3055,Chanakya Chowdhury,45,9,6,1,1
3204,3056,Girik Dave,44,1,1,4,1
3205,3057,Praneel Raghavan,42,4,4,2,1
3206,3058,Ishani Kalla,72,1,3,5,2
3207,3059,Agastya Gara,59,2,6,2,1
3208,3060,Ishaan Pandey,58,9,7,2,1
3209,3061,Mahika Dhingra,21,7,3,1,2
3210,3062,Warinder More,34,3,1,5,1
3211,3063,Samesh Kapadia,31,2,7,4,1
3212,3064,Charita Pillai,74,8,7,3,2
3213,3065,Arin Sandal,22,7,1,4,1
3214,3066,Qabil Sabharwal,45,7,6,2,1
3215,3067,Maya Purohit,38,7,6,5,2
3216,3068,Bachittar Chokshi,40,5,6,4,1
3217,3069,Sara Narasimhan,19,4,5,3,2
3218,3070,Samesh Sani,21,4,1,5,1
3219,3071,Tristan Badami,57,4,1,3,1
3220,3071,Ira Kalla,19,7,2,2,2
3221,3072,Wyatt Ramanathan,55,8,7,2,1
3222,3073,Lopa Gara,29,7,2,5,2
3223,3074,Anita Palla,48,7,6,1,2
3224,3075,Vaishnavi Bhat,74,2,1,5,2
3225,3076,Gavin Karan,43,8,7,3,1
3226,3077,Adweta Dugar,65,5,1,1,2
3227,3078,Chakradev Pillai,23,5,2,1,1
3228,3079,Wahab Bose,27,8,5,2,1
3229,3080,Maya Som,45,7,7,1,2
3230,3081,Ati Sangha,28,4,5,2,2
3231,3082,Hritik Palan,56,4,2,5,1
3232,3083,Chandresh Tandon,19,2,2,4,1
3233,3084,Yasti Sanghvi,43,9,2,4,2
3234,3085,Devika Raja,61,1,1,3,2
3235,3086,Gavin Khatri,61,6,4,5,1
3236,3087,Yadavi Ravi,24,8,4,1,2
3237,3088,Peter Sarna,27,3,4,1,1
3238,3089,Abdul Patel,25,1,7,1,1
3239,3090,Idika Parmer,72,4,4,4,2
3240,3091,Bakhshi Khurana,40,8,2,5,1
3241,3092,Dalaja Bawa,35,3,2,5,2
3242,3093,Hemani Nori,57,2,5,2,2
3243,3094,Christopher Lata,50,6,5,4,1
3244,3095,Harish Sidhu,53,8,7,1,1
3245,3096,Vedika Issac,58,7,6,2,2
3246,3097,Chanakya Sahni,75,2,4,5,1
3247,3098,Dhruv Boase,53,2,5,4,1
3248,3099,Vidhi Balay,33,4,5,1,2
3249,3100,Mitesh Mand,57,1,2,4,1
3250,3101,Christopher Sankaran,19,1,3,3,1
3251,3102,Kavya Kohli,29,4,5,1,2
3252,3103,Ikshita Kanda,60,5,3,5,2
3253,3104,Riya Chada,72,6,3,3,2
3254,3105,Gabriel Mishra,44,4,5,5,1
3255,3106,Raagini Modi,25,9,5,5,2
3256,3107,Urvashi Luthra,55,3,4,3,2
3257,3108,Amrita Seshadri,40,5,1,3,2
3258,3109,Wahab Kala,25,6,5,2,1
3259,3110,Balendra Uppal,27,9,3,3,1
3260,3111,Umang Jaggi,29,2,6,4,1
3261,3112,Farhan Rao,44,3,6,1,1
3262,3113,Vivaan Singhal,52,6,7,3,1
3263,3114,Mekhala Kala,54,5,1,4,2
3264,3115,Saumya Lall,72,3,4,5,2
3265,3116,Jagat Wable,20,7,4,1,1
3266,3117,George Dhingra,74,8,2,5,1
3267,3118,Parth Swaminathan,70,6,4,3,1
3268,3119,Kiaan Verma,36,4,7,1,1
3269,3120,Nitara Dash,24,9,6,1,2
3270,3121,Vrinda Karpe,42,2,2,1,2
3271,3122,Yasti Bhattacharyya,62,7,3,1,2
3272,3123,Samaksh Lata,41,4,6,3,1
3273,3123,Zaitra Zachariah,71,4,5,4,2
3274,3124,Turvi Narayan,27,7,5,2,2
3275,3125,Neha Nanda,47,6,5,2,2
3276,3126,Warjas Apte,44,8,7,3,1
3277,3127,Garima Sachar,29,5,7,1,2
3278,3128,Urishilla Pai,39,2,3,1,2
3279,3129,Rachit Sant,29,4,1,3,1
3280,3130,Mohini Goyal,66,3,3,2,2
3281,3131,Alka Virk,56,4,1,1,2
3282,3132,Umang Oza,40,7,6,2,1
3283,3133,Ekalinga Chacko,24,5,5,4,1
3284,3134,Ati Narayan,41,4,5,3,2
3285,3135,Samar Krishna,53,8,7,2,1
3286,3135,Hiral Raj,72,4,2,5,2
3287,3136,Jatin Narayan,30,4,6,4,1
3288,3137,Jack Koshy,21,8,7,1,1
3289,3138,Kevin Datta,38,9,6,4,1
3290,3138,Kala Mital,72,6,3,5,2
3291,3139,Jack Keer,42,3,1,2,1
3292,3140,Priya Joshi,42,4,3,1,2
3293,3141,Avi Bhakta,62,8,6,1,1
3294,3142,Abha Kohli,20,1,3,5,2
3295,3143,Jagrati Bhattacharyya,29,9,3,1,2
3296,3144,Jack Lalla,63,5,7,3,1
3297,3145,Bhavini Sidhu,34,7,5,1,2
3298,3146,Michael Randhawa,64,8,5,4,1
3299,3147,Yashica Mann,69,3,6,2,2
3300,3148,Bhavani Mittal,41,6,6,2,2
3301,3149,Guneet Sura,74,4,4,3,1
3302,3150,Dhruv D’Alia,42,5,7,3,1
3303,3151,Ubika Manne,22,4,5,3,2
3304,3152,William Ganesh,22,2,6,1,1
3305,3153,Abeer Gandhi,44,8,2,3,1
3306,3153,Maanas Andra,46,2,1,5,1
3307,3154,Aadi Kamdar,26,6,6,2,1
3308,3155,Adya Raman,20,2,2,5,2
3309,3156,Manbir Narula,38,9,2,2,1
3310,3157,Upma Wali,57,5,3,3,2
3311,3158,Jackson Memon,71,6,1,5,1
3312,3158,Tarak Guha,53,2,4,5,1
3313,3159,Raksha Mohanty,46,5,6,1,2
3314,3160,Bahadurjit Srinivas,63,9,2,4,1
3315,3161,Chandani Setty,40,5,1,5,2
3316,3162,Wakeeta Hegde,36,2,4,5,2
3317,3163,Faraj Das,67,8,2,2,1
3318,3164,Tanish Prabhu,20,3,5,1,1
3319,3165,Amara Palla,59,4,2,3,2
3320,3166,Hemangini Apte,58,1,7,1,2
3321,3167,Kamala Agrawal,50,3,4,3,2
3322,3168,Daksha Gera,26,8,1,2,2
3323,3169,Arya Rai,32,8,7,5,2
3324,3170,Triveni Prabhakar,64,1,2,5,2
3325,3171,Chaaya Nagar,60,9,1,2,2
3326,3172,Harish Wable,75,1,5,2,1
3327,3173,Chandani Varkey,33,3,4,3,2
3328,3174,Urishilla Bains,70,4,7,3,2
3329,3175,Wriddhish Sahni,20,7,4,5,1
3330,3176,Baljiwan Dixit,42,3,6,2,1
3331,3177,Harini Golla,23,6,2,3,2
3332,3178,Libni Buch,74,7,2,2,2
3333,3179,Hemangini Dasgupta,52,1,4,5,2
3334,3180,Saksham Keer,59,1,3,2,1
3335,3181,Advay Tank,18,3,5,1,1
3336,3182,Gopal Gara,64,4,6,3,1
3337,3183,Chaitanya Goda,20,5,3,3,1
3338,3184,Champak Chauhan,24,5,1,3,1
3339,3185,Oviya Mahajan,40,8,3,3,2
3340,3186,Raagini Varma,55,6,5,2,2
3341,3187,Chatura Banerjee,21,6,4,3,1
3342,3188,Jonathan Parikh,45,8,7,4,1
3343,3189,Pranit Savant,43,8,3,4,1
3344,3190,Fiyaz Bumb,64,6,5,4,1
3345,3191,Jeremiah Soni,23,4,2,1,1
3346,3192,Aarush Ranganathan,63,2,4,3,1
3347,3193,Wahab Khalsa,71,1,7,2,1
3348,3194,Ronith Dani,18,7,3,1,1
3349,3195,Vrishti Bandi,73,5,5,3,2
3350,3196,Bhanumati Minhas,43,2,2,3,2
3351,3197,Eiravati Balan,63,9,7,2,2
3352,3198,Falguni Dubey,35,2,5,5,2
3353,3198,Naksh Gulati,59,4,6,1,1
3354,3199,Chatresh Peri,74,5,4,3,1
3355,3200,Ryan Pillai,48,8,5,3,1
3356,3201,Hitesh Shah,47,4,3,4,1
3357,3202,Ayaan Garde,61,7,2,5,1
3358,3203,Siddharth Acharya,72,6,2,3,1
3359,3204,Hemang Sinha,68,3,3,5,1
3360,3204,Hemangini Dixit,39,6,6,3,2
3361,3205,Ekansh Ranganathan,56,7,4,5,1
3362,3206,Robert Basak,30,2,4,3,1
3363,3207,Ati Dhingra,52,5,7,5,2
3364,3208,Falguni Dube,48,1,3,1,2
3365,3209,Harita Varkey,38,9,1,5,2
3366,3210,Falan Rout,59,3,7,4,1
3367,3211,Alka Shetty,41,6,6,4,2
3368,3212,Jairaj Kalita,20,3,4,3,1
3369,3213,Timothy Jaggi,48,1,1,1,1
3370,3214,Ikshita Muni,48,6,6,1,2
3371,3215,Vamakshi Vig,47,5,1,2,2
3372,3216,Ikbal Bir,69,7,5,3,1
3373,3217,Leela Palla,52,7,7,1,2
3374,3218,Advik Narayanan,24,5,1,5,1
3375,3219,Gaurika Kohli,48,9,3,2,2
3376,3220,Bimala Pai,21,5,5,3,2
3377,3221,Chanakya Nanda,39,4,3,5,1
3378,3222,Christopher Choudhry,61,8,3,5,1
3379,3223,Advaith Cheema,37,6,1,4,1
3380,3224,Ekiya Chacko,70,7,3,3,2
3381,3225,Onveer Randhawa,66,3,4,5,1
3382,3226,Caleb Sule,23,9,4,3,1
3383,3227,Ryan Karnik,57,3,2,3,1
3384,3228,Vamakshi Vora,28,7,7,4,2
3385,3229,Eesha Shetty,18,3,1,2,2
3386,3230,Ishanvi Wali,50,1,2,4,2
3387,3231,Zinal Mutti,56,3,2,1,2
3388,3232,Avni Sarma,19,9,1,5,2
3389,3233,Aarini Purohit,74,3,4,2,2
3390,3234,Yashodhara Edwin,41,2,3,2,2
3391,3235,Lekha Sankar,41,3,5,4,2
3392,3236,Qarin Lall,69,5,6,5,1
3393,3237,Saanvi Som,35,8,7,3,2
3394,3238,Arjun Mishra,33,7,7,5,1
3395,3239,Kashvi Puri,50,8,1,1,2
3396,3240,Harish Soman,48,1,2,5,1
3397,3241,Rishi Wable,31,8,4,1,1
3398,3242,George Bhatia,46,8,5,1,1
3399,3243,Jasmit Mand,59,1,4,1,2
3400,3244,Ishaan Narain,63,9,4,5,1
3401,3245,Ucchal Sampath,23,8,2,4,2
3402,3246,Sudiksha Warrior,20,3,3,2,2
3403,3247,Charvi Sundaram,45,1,5,1,2
3404,3248,Omaja Devan,64,7,7,4,2
3405,3249,Ijaya Apte,47,8,1,4,2
3406,3250,Leela Sunder,65,2,4,2,2
3407,3251,Tanish Tank,75,6,4,4,1
3408,3252,Rehaan Kothari,21,8,2,5,1
3409,3253,Vasudha Mitra,38,6,2,3,2
3410,3254,Jason Om,57,5,6,5,1
