VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
3389,4889,Keya Johal,80,2,0
3390,4890,Daksha Grover,33,1,0
3391,4891,Ansh Dube,69,2,0
3392,4892,Nirja Gaba,52,3,0
3393,4893,Unnati Kapur,40,2,0
3394,4895,Owen Shan,23,1,0
3395,4895,Nikita Sethi,20,1,0
3396,4897,Widisha Narayan,41,3,0
3397,4900,Benjamin Hans,43,2,0
3398,4903,Arjun Bakshi,27,3,0
3399,4904,Watika Bose,1,1,0
3400,4904,Yochana Lala,53,1,0
3401,4905,Suhani Doctor,15,3,0
3402,4905,Jacob Gupta,25,1,0
3403,4906,Divya Vohra,84,2,0
3404,4907,Ekbal Tella,53,3,0
3405,4908,Diya Kapadia,63,2,0
3406,4909,William Randhawa,36,2,0
3407,4910,Amrita De,14,1,0
3408,4911,Yoshita Kumar,47,1,0
3409,4912,Triveni Ghose,81,1,0
3410,4912,Advaith Deshpande,9,2,0
3411,4912,Warda Guha,32,1,0
3412,4915,Tejas Saini,45,2,0
3413,4916,Devika Choudhury,76,1,0
3414,4920,Arjun Sridhar,38,3,0
3415,4921,Chakrika Jha,34,1,0
3416,4922,Hritik Shan,8,1,0
3417,4924,Ishani Wason,80,3,0
3418,4925,Samar Mitra,42,3,0
3419,4926,Nilima Hans,66,3,0
3420,4927,Advik Dhar,3,3,0
3421,4930,Sara Ratta,16,1,0
3422,4932,Aadhya Vala,71,3,0
3423,4932,Aarav Gour,60,3,0
3424,4933,Jagdish Hayer,63,3,0
3425,4934,Gavin Nair,22,1,0
3426,4935,Urishilla Padmanabhan,62,1,0
3427,4936,Lavanya Dhar,72,1,0
3428,4940,Hemang Zacharia,63,2,0
3429,4941,Yahvi Shanker,56,1,0
3430,4942,Tanveer Patla,27,1,0
3431,4943,Krishna Lall,15,3,0
3432,4944,Ranbir Butala,64,2,0
3433,4945,Bhavini Patel,30,2,0
3434,4946,Xavier Dalal,4,3,0
3435,4947,Urmi Wadhwa,13,2,0
3436,4948,Isaac Ahuja,28,2,0
3437,4950,Zehaan Lall,43,3,0
3438,4952,Oni Mitter,16,1,0
3439,4953,Deepa Goyal,43,3,0
3440,4953,Reva Rastogi,47,3,0
3441,4953,Alka Shan,7,1,0
3442,4954,Madhav Sane,27,1,0
3443,4956,Maanas Gole,76,3,0
3444,4960,Harshil Varma,19,2,0
3445,4963,Girish Golla,63,2,0
3446,4964,Xalak Karnik,25,3,0
3447,4965,Lipika Kaul,82,3,0
3448,4966,Darika Deo,3,1,0
3449,4968,Krish Kaul,31,1,0
3450,4969,Onveer Nori,37,3,0
3451,4970,Nachiket Chakraborty,83,2,0
3452,4971,Luke Nath,7,3,0
3453,4972,Nihal Warrior,72,1,0
3454,4972,Kashvi Ranganathan,27,3,0
3455,4973,Frado Gara,16,1,0
3456,4974,Vincent Mody,39,3,0
3457,4976,Hemang Jayaraman,1,2,0
3458,4976,Yashoda Tandon,57,3,0
3459,4976,Rehaan Dara,60,1,0
3460,4977,Geetika Butala,31,3,0
3461,4981,Bina Mitter,81,1,0
3462,4982,Quincy Zacharia,38,3,0
3463,4983,Zayan Dasgupta,29,1,0
3464,4987,Daniel Som,76,1,0
3465,4989,Jeremiah Chanda,73,3,0
3466,4991,Gunbir Nanda,63,3,0
3467,4997,Guneet Ben,26,1,0
3468,4997,Ayush Dhar,62,3,0
